"Survey","Date","StationName","StationNumber","Cultch","Quadrat","TotalVol","TotalWt","LiveSpat","Drills","Year","Month","Day","Period","season"
4,2016-07-19,"NFWF Dry Bar",5,200,9,1.1,2.45,3,NA,2016,7,19,3,"Summer"
4,2016-07-19,"NFWF Dry Bar",5,200,10,0.55,1.27,2,NA,2016,7,19,3,"Summer"
4,2016-07-19,"NFWF Dry Bar",5,200,11,1.2,2.57,15,NA,2016,7,19,3,"Summer"
4,2016-07-19,"NFWF Dry Bar",5,200,12,1.3,2.8,25,NA,2016,7,19,3,"Summer"
4,2016-07-19,"NFWF Dry Bar",5,200,13,2.15,4.65,21,NA,2016,7,19,3,"Summer"
4,2016-07-19,"NFWF Dry Bar",5,200,14,2,4.09,22,NA,2016,7,19,3,"Summer"
4,2016-07-19,"NFWF Dry Bar",5,200,15,0.7,1.4,0,NA,2016,7,19,3,"Summer"
5,2016-10-14,"NFWF Bulkhead",1,0,1,0.45,0.85,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,2,0.25,0.58,3,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,3,0.3,0.62,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,4,0.25,0.57,2,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,5,0.3,0.6,5,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,6,0.25,0.45,1,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,7,0.45,0.84,3,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,8,0.24,0.5,1,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,9,0.2,0.43,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,10,0.5,0.96,12,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,11,0.25,0.52,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,12,0.25,0.48,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,13,0.3,0.68,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,14,0.25,0.5,0,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",1,0,15,0.45,0.85,7,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,1,0.5,1.17,40,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,2,0.7,1.4,145,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,3,1.3,2.52,80,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,4,0.55,1.19,26,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,5,0.75,1.62,27,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,6,0.7,1.48,42,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,7,0.75,1.53,67,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,8,1.25,2.75,92,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,9,0.8,1.81,97,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,10,0.65,1.54,106,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,11,0.85,1.89,40,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,12,1.75,3.58,78,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,13,0.75,1.62,46,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,14,2.25,4.23,172,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",2,200,15,1.25,2.7,102,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,1,0.75,1.68,251,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,2,0.8,1.72,369,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,3,0.4,0.78,13,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,4,0.4,0.83,62,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,5,0.45,0.85,3,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,6,0.8,1.58,14,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,7,0.3,0.61,15,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,8,0.9,2,199,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,9,0.4,0.79,13,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,10,1.9,3.78,112,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,11,0.8,1.6,79,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,12,0.5,0.89,64,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,13,0.4,0.78,27,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,14,0.4,0.88,39,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",3,100,15,0.3,0.58,5,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,1,3.4,6.55,125,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,2,3.1,6.14,353,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,3,2.6,5.15,409,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,4,1.1,2.28,86,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,5,2.6,4.88,285,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,6,2.5,5.08,141,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,7,1.7,3.68,164,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,8,2.5,5.33,142,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,9,1.75,3.5,202,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,10,5.2,11.45,438,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,11,3,6.16,563,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,12,2.9,6.83,497,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,13,1.6,3.46,82,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,14,2.2,4.21,323,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",4,400,15,1.75,3.62,141,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,1,2.4,4.73,450,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,2,2.4,4.86,127,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,3,2.5,5.24,281,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,4,2,3.92,398,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,5,1.7,3.26,326,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,6,1.15,2.38,120,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,7,2,4.41,887,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,8,2.6,5.18,193,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,9,1.8,3.66,144,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,10,1.25,2.73,205,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,11,2.1,4.1,255,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,12,1.3,2.83,161,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,13,2.5,4.99,147,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,14,1.75,2.99,47,NA,2016,10,14,4,"Winter"
5,2016-10-14,"NFWF Bulkhead",5,300,15,1.6,3.17,259,NA,2016,10,14,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,1,0.75,1.77,76,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,2,0.9,1.88,217,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,3,0.75,1.52,89,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,4,0.75,1.59,37,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,5,0.65,1.58,29,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,6,0.5,1.32,103,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,7,0.75,1.81,90,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,8,0.65,1.56,77,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,9,0.5,1.1,125,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,10,0.5,1.22,133,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,11,0.8,1.68,206,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,12,0.7,1.64,67,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,13,0.25,0.77,43,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,14,0.85,1.91,154,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",1,100,15,0.7,1.7,104,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,1,1.8,4.03,227,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,2,2,4.19,640,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,3,0.7,1.53,277,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,4,2.1,4.65,792,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,5,1.2,2.52,374,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,6,0.7,1.74,226,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,7,1.7,3.99,188,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,8,0.9,1.98,191,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,9,0.55,1.38,176,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,10,0.7,1.52,120,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,11,0.7,1.61,94,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,12,1.15,2.59,438,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,13,0.6,1.27,113,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,14,0.6,1.22,182,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",2,0,15,2.1,4.54,511,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,1,1.25,2.54,460,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,2,1.4,2.95,307,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,3,0.9,2.43,112,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,4,1,2.21,408,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,5,1.2,2.47,195,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,6,1.2,2.34,282,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,7,0.7,1.44,145,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,8,1.2,2.45,338,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,9,0.4,0.88,58,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,10,0.5,1.09,108,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,11,0.65,1.3,78,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,12,0.6,1.11,56,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,13,1.2,1.98,181,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,14,0.6,1.21,228,NA,2016,10,31,4,"Winter"
5,2016-10-31,"NFWF Hotel Bar",3,300,15,0.5,0.94,82,NA,2016,10,31,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,1,3.1,6.31,350,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,2,0.6,1.07,223,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,3,2.5,5.05,402,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,4,1.5,3.02,370,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,5,0.95,1.96,285,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,6,1,2.03,369,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,7,0.7,1.72,116,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,8,0.65,1.39,149,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,9,2.2,4.52,493,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,10,2.25,4.57,517,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,11,2.4,5.55,465,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,12,1.9,3.75,648,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,13,1.8,3.66,405,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,14,1.3,2.79,176,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",4,400,15,3.4,6.8,182,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,1,2.25,5.12,790,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,2,2.4,4.94,706,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,3,1.6,4.14,505,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,4,3.5,6.71,217,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,5,3.4,7.5,346,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,6,1.5,3.02,532,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,7,1.8,3.26,295,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,8,0.75,1.57,327,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,9,2,4.32,506,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,10,2,3.85,276,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,11,1.5,3.25,521,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,12,1.05,2.12,185,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,13,0.95,2.17,264,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,14,0.8,1.85,116,NA,2016,10,27,4,"Winter"
5,2016-10-27,"NFWF Hotel Bar",5,200,15,0.6,1.35,159,NA,2016,10,27,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,1,2.5,5.53,39,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,2,3.1,7.02,91,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,3,2.3,4.9,90,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,4,3.9,8.64,127,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,5,4.9,10.5,40,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,6,3.7,8.06,158,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,7,1.7,3.8,32,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,8,2.3,4.85,68,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,9,4.4,9.48,95,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,10,5.6,11.93,86,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,11,2.1,4.62,138,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,12,3.4,7.23,378,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,13,2.9,6.67,33,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,14,2.4,5.07,103,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",1,300,15,2.4,5.31,62,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,1,1.4,2.83,17,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,2,1.4,2.93,8,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,3,0.5,0.97,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,4,0.8,1.57,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,5,0.75,1.46,2,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,6,0.45,0.83,2,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,7,1.7,3.72,6,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,8,0.7,1.48,11,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,9,0.65,1.15,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,10,0.5,0.97,4,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,11,0.6,1.31,12,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,12,1.25,2.76,2,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,13,0.7,1.32,3,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,14,1,2.05,21,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",2,100,15,0.65,1.11,5,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,1,1.6,3.49,7,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,2,1.6,3.67,12,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,3,1.5,3.59,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,4,1.9,4.16,7,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,5,1,2.01,1,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,6,2,4.28,46,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,7,2.2,5.23,6,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,8,1.2,2.64,38,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,9,0.8,1.6,5,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,10,2,4.18,41,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,11,2.4,5.16,38,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,12,2.6,5.97,26,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,13,1.75,3.72,41,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,14,1.4,3.05,2,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",3,400,15,2.7,5.977,6,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,1,0.75,1.48,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,2,0.75,1.53,2,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,3,0.65,1.31,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,4,0.65,1.22,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,5,0.5,1.02,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,6,0.5,0.97,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,7,0.45,0.85,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,8,0.4,0.73,2,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,9,0.5,0.91,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,10,0.75,1.22,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,11,0.4,0.74,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,12,0.4,0.83,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,13,0.3,0.66,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,14,0.6,1.07,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",4,0,15,0.4,0.73,0,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,1,1.05,2.64,30,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,2,1.3,3.05,17,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,3,3.4,7.6,82,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,4,2,4.35,30,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,5,1.7,3.66,46,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,6,1.5,3.1,5,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,7,1.2,2.5,5,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,8,1.3,3.03,31,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,9,4.3,8.81,147,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,10,1.2,2.57,8,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,11,2.1,4.92,18,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,12,2.8,6.09,99,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,13,1.5,3.16,10,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,14,3.8,8.84,216,NA,2016,10,20,4,"Winter"
5,2016-10-20,"NFWF Dry Bar",5,200,15,1.6,3.51,33,NA,2016,10,20,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,1,0.4,0.73,4,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,2,0.3,0.6,0,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,3,0.45,0.79,0,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,4,0.55,1.13,6,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,5,0.45,0.78,4,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,6,0.25,0.58,0,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,7,0.3,0.69,1,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,8,0.45,0.94,0,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,9,0.3,0.61,5,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,10,0.4,0.72,4,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,11,0.4,0.75,5,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,12,0.45,0.88,6,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,13,0.3,0.63,4,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,14,0.65,1.11,4,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",1,0,15,0.45,0.93,6,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",2,200,1,2.35,4.89,365,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",2,200,2,2.1,4.18,259,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",2,200,3,2.4,4.77,168,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",2,200,4,2.1,4.48,260,NA,2017,1,11,4,"Winter"
6,2017-01-11,"NFWF Bulkhead",2,200,5,3.1,6.33,187,NA,2017,1,11,4,"Winter"
